id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_minutes,pickup_hour,pickup_dayofweek,trip_distance_km
id0157688,1,2016-04-27 23:40:10,2016-04-27 23:51:02,1,-73.97473907470702,40.75982284545898,-73.98939514160156,40.76298522949219,N,652,10.866666666666667,23,Wednesday,1.2826807912403646
id3332703,1,2016-04-18 21:12:22,2016-04-18 21:22:18,1,-73.95497131347656,40.769878387451165,-73.97203063964845,40.755489349365234,N,596,9.933333333333334,21,Monday,2.149053943957567
id3798465,1,2016-06-15 09:57:58,2016-06-15 10:15:52,2,-73.95394897460938,40.79050064086913,-73.9627685546875,40.767616271972656,N,1074,17.9,9,Wednesday,2.6491082487613866
id0539899,2,2016-03-08 11:48:08,2016-03-08 11:58:14,1,-73.9745101928711,40.753921508789055,-73.98638153076173,40.74441909790039,N,606,10.1,11,Tuesday,1.4539032185325804
id1875249,2,2016-01-19 16:35:18,2016-01-19 16:42:57,1,-73.98660278320312,40.742870330810554,-73.9877700805664,40.73250961303711,N,459,7.65,16,Tuesday,1.155523554218318
id2435676,2,2016-05-16 15:52:01,2016-05-16 15:56:23,2,-73.96553039550781,40.77156066894531,-73.95548248291014,40.76763153076172,N,262,4.366666666666666,15,Monday,0.9516989021671258
id0833863,1,2016-04-22 20:41:00,2016-04-22 20:56:35,1,-74.01641082763672,40.714935302734375,-73.99917602539062,40.69382858276367,N,935,15.583333333333334,20,Friday,2.7584987679485513
id1002661,1,2016-06-16 15:21:59,2016-06-16 15:41:24,1,-73.98710632324217,40.75566864013672,-74.00708770751953,40.72728729248047,N,1165,19.416666666666668,15,Thursday,3.57452431075423
id3288377,2,2016-04-26 14:32:28,2016-04-26 14:42:43,6,-73.98081970214844,40.77473068237305,-73.9690933227539,40.76115798950195,N,615,10.25,14,Tuesday,1.8024612233125
id3484870,2,2016-03-23 18:31:15,2016-03-23 18:37:58,2,-73.98995971679686,40.734241485595696,-73.98171997070312,40.73260116577149,N,403,6.716666666666667,18,Wednesday,0.7173763301200708
id1531894,1,2016-03-12 19:05:46,2016-03-12 19:15:38,2,-73.99000549316406,40.733009338378906,-73.97964477539062,40.7520637512207,N,592,9.866666666666667,19,Saturday,2.2900671740750664
id1207516,1,2016-03-01 06:22:40,2016-03-01 06:31:05,1,-73.99087524414062,40.750953674316406,-73.9723129272461,40.746429443359375,N,505,8.416666666666666,6,Tuesday,1.6415734391997654
id2158564,1,2016-04-10 17:15:16,2016-04-10 17:43:46,3,-73.97905731201173,40.78338241577149,-73.87053680419923,40.77370834350586,N,1710,28.5,17,Sunday,9.194881232462283
id3459577,1,2016-05-05 18:08:35,2016-05-05 18:13:35,1,-73.96146392822266,40.774356842041016,-73.95272064208984,40.78068923950195,N,300,5.0,18,Thursday,1.0180850354163782
id0371777,2,2016-03-28 09:33:47,2016-03-28 09:55:10,1,-74.00286102294923,40.76042175292969,-73.97000122070312,40.76554107666016,N,1283,21.383333333333333,9,Monday,2.823646580147683
id3854467,1,2016-06-09 10:50:08,2016-06-09 11:00:46,1,-73.98829650878906,40.77643585205078,-73.98406982421875,40.76148986816406,N,638,10.633333333333333,10,Thursday,1.6985404156845556
id3932994,1,2016-01-25 21:50:41,2016-01-25 22:01:23,1,-73.96978759765625,40.763080596923835,-73.97968292236328,40.74680709838867,N,642,10.7,21,Monday,1.9910125135770345
id2006356,2,2016-02-05 19:48:47,2016-02-05 20:07:03,1,-73.9776611328125,40.72929000854492,-73.966552734375,40.78924179077149,N,1096,18.266666666666666,19,Friday,6.727443402075793
id0953453,1,2016-01-14 18:20:58,2016-01-14 18:26:51,1,-73.98213958740233,40.69120788574219,-73.9676513671875,40.69326400756836,N,353,5.883333333333334,18,Thursday,1.2419413218025168
id0472754,2,2016-05-01 10:18:17,2016-05-01 10:23:57,1,-74.00200653076173,40.747589111328125,-73.98468780517578,40.7393798828125,N,340,5.666666666666667,10,Sunday,1.7199681450511295
id3117304,2,2016-02-19 17:45:48,2016-02-19 17:52:18,1,-73.9939193725586,40.73287963867188,-74.00066375732422,40.74206161499024,N,390,6.5,17,Friday,1.1677318181427767
id3386158,2,2016-03-07 06:36:11,2016-03-07 06:47:24,5,-73.97543334960938,40.78716278076172,-73.97480010986328,40.7607536315918,N,673,11.216666666666667,6,Monday,2.93520348619664
id1383944,1,2016-02-24 22:36:37,2016-02-24 22:59:03,1,-73.96778106689453,40.75606155395508,-73.9940185546875,40.76308822631836,N,1346,22.433333333333334,22,Wednesday,2.3424468761438337
id3166504,1,2016-01-11 19:08:19,2016-01-11 19:27:34,1,-73.98210906982422,40.7336311340332,-73.96712493896483,40.76837539672852,N,1155,19.25,19,Monday,4.061794477915266
id2824441,1,2016-01-14 20:33:10,2016-01-14 20:51:28,1,-73.9736328125,40.75545883178711,-74.00425720214845,40.71666717529297,N,1098,18.3,20,Thursday,5.023121312831438
id3595269,2,2016-01-09 21:49:27,2016-01-09 22:20:53,1,-73.97174835205078,40.787063598632805,-73.98545837402342,40.72921371459961,N,1886,31.433333333333334,21,Saturday,6.531336805628076
id0345033,2,2016-03-17 23:24:49,2016-03-17 23:29:33,5,-73.9519805908203,40.78114318847656,-73.94561004638672,40.778656005859375,N,284,4.733333333333333,23,Thursday,0.6031175101594597
id1724299,2,2016-03-28 20:57:28,2016-03-28 21:15:56,1,-73.98091888427734,40.763370513916016,-73.9529037475586,40.73099899291992,N,1108,18.466666666666665,20,Monday,4.301534384870053
id3843619,2,2016-04-14 16:57:03,2016-04-14 17:08:48,5,-73.97861480712889,40.75058364868164,-73.97955322265625,40.73011016845703,N,705,11.75,16,Thursday,2.2764893765310306
id3817883,2,2016-04-14 07:09:57,2016-04-14 07:14:10,6,-73.98430633544923,40.745723724365234,-73.97396850585938,40.76036071777344,N,253,4.216666666666667,7,Thursday,1.8447089226918607
id3695731,2,2016-02-03 05:55:00,2016-02-03 06:04:38,5,-73.98641204833984,40.726119995117195,-73.98081970214844,40.7593002319336,N,578,9.633333333333333,5,Wednesday,3.717098564362282
id1855694,2,2016-04-23 08:29:57,2016-04-23 08:33:13,2,-73.9849853515625,40.7509765625,-73.99166107177734,40.74934387207031,N,196,3.2666666666666666,8,Saturday,0.5905518919760014
id2148887,1,2016-04-26 20:22:56,2016-04-26 20:33:41,1,-73.97531127929686,40.7521858215332,-73.9591293334961,40.780574798583984,N,645,10.75,20,Tuesday,3.436156690530299
id2095897,2,2016-01-13 16:11:54,2016-01-13 16:18:22,2,-73.98902130126953,40.74748229980469,-73.9902114868164,40.756641387939446,N,388,6.466666666666667,16,Wednesday,1.0227242411751467
id1876706,2,2016-03-01 13:17:46,2016-03-01 13:29:48,1,-73.99163055419923,40.756439208984375,-73.98207092285155,40.75243377685546,N,722,12.033333333333333,13,Tuesday,0.9196142621996073
id1892048,1,2016-05-09 08:44:05,2016-05-09 09:07:49,1,-74.00718688964845,40.73423767089844,-73.97647857666014,40.75020599365234,N,1424,23.733333333333334,8,Monday,3.1358285081533843
id0217016,1,2016-01-18 14:20:04,2016-01-18 14:32:14,1,-73.95645904541014,40.78163909912109,-73.96376037597656,40.758007049560554,N,730,12.166666666666666,14,Monday,2.6970457761437614
id3797348,2,2016-04-06 11:08:45,2016-04-06 11:33:18,1,-73.86306762695312,40.7688102722168,-73.78829193115233,40.892208099365234,N,1473,24.55,11,Wednesday,15.085282620783945
id3622797,1,2016-04-08 00:55:02,2016-04-08 01:00:05,1,-73.98683166503906,40.755367279052734,-73.99463653564453,40.76068115234375,N,303,5.05,0,Friday,0.8833488526506414
id2351956,1,2016-03-16 13:02:21,2016-03-16 13:11:32,1,-74.0110092163086,40.71110534667969,-74.00560760498048,40.725601196289055,N,551,9.183333333333334,13,Wednesday,1.6738653160253354
id2227260,2,2016-03-11 09:21:55,2016-03-11 09:26:06,5,-73.99179840087889,40.73828887939453,-73.99169158935547,40.73136138916016,N,251,4.183333333333334,9,Friday,0.7698706754336171
id3863513,1,2016-03-15 15:02:16,2016-03-15 15:12:14,1,-73.99455261230467,40.755821228027344,-73.99209594726561,40.73555374145508,N,598,9.966666666666667,15,Tuesday,2.2617034550652253
id2309621,2,2016-06-16 20:14:11,2016-06-16 20:21:41,1,-73.98799133300781,40.73762130737305,-73.97753143310547,40.74372863769531,N,450,7.5,20,Thursday,1.1118495176730447
id0374139,1,2016-05-29 02:01:45,2016-05-29 02:04:02,1,-73.9563217163086,40.767234802246094,-73.9524154663086,40.77663803100586,N,137,2.283333333333333,2,Sunday,1.0954254866058237
id2144057,1,2016-05-23 21:12:58,2016-05-23 21:26:22,4,-73.99916076660156,40.717479705810554,-73.98683929443358,40.747257232666016,N,804,13.4,21,Monday,3.467881249782141
id0434270,1,2016-04-19 21:09:43,2016-04-19 21:18:25,1,-73.9668426513672,40.75729751586913,-73.98170471191406,40.72869110107422,N,522,8.7,21,Tuesday,3.4162943784126316
id0879079,1,2016-06-18 06:54:22,2016-06-18 07:16:34,1,-73.98799896240233,40.73263168334961,-73.9100341796875,40.861225128173835,N,1332,22.2,6,Saturday,15.723252686444772
id2318971,1,2016-01-06 06:58:55,2016-01-06 07:06:45,1,-73.96763610839844,40.80310821533203,-73.95818328857422,40.78458786010742,N,470,7.833333333333333,6,Wednesday,2.2063796325355645
id1798581,1,2016-02-21 16:58:26,2016-02-21 17:08:53,1,-73.99401092529298,40.750991821289055,-73.98100280761719,40.74469757080078,N,627,10.45,16,Sunday,1.2994272733583467
id0879053,2,2016-06-07 17:49:10,2016-06-07 18:39:35,3,-73.9798812866211,40.76158142089844,-73.92648315429686,40.82659530639648,N,3025,50.416666666666664,17,Tuesday,8.507455706420188
id3694435,1,2016-06-09 10:39:41,2016-06-09 10:46:40,1,-73.98270416259764,40.75197219848633,-73.98228454589844,40.75783157348633,N,419,6.983333333333333,10,Thursday,0.6520811109004928
id2553607,2,2016-05-12 09:12:35,2016-05-12 09:18:27,5,-73.87676239013672,40.758686065673835,-73.90074920654298,40.756153106689446,N,352,5.866666666666666,9,Thursday,2.038618068521183
id0812786,1,2016-03-03 21:28:19,2016-03-03 21:46:06,1,-73.93816375732422,40.84848785400391,-73.98236846923827,40.763919830322266,N,1067,17.783333333333335,21,Thursday,10.106458643552399
id1966126,2,2016-03-02 06:59:46,2016-03-02 07:06:23,1,-74.00547027587889,40.73902130126953,-73.99210357666014,40.7353515625,N,397,6.616666666666666,6,Wednesday,1.1970876562302601
id0510594,2,2016-01-04 11:17:05,2016-01-04 12:02:57,1,-74.01715850830078,40.70538330078125,-73.77635192871092,40.64547729492188,N,2752,45.86666666666667,11,Monday,21.358813997208042
id0937635,2,2016-02-04 02:39:54,2016-02-04 02:44:29,3,-73.99365234375,40.74176025390625,-73.99403381347656,40.75655364990234,N,275,4.583333333333333,2,Thursday,1.6442314577016843
id0497847,1,2016-01-16 17:49:02,2016-01-16 18:04:17,1,-73.96173858642578,40.76285171508789,-73.99069213867188,40.75067138671875,N,915,15.25,17,Saturday,2.7878267035695523
id1329206,2,2016-01-09 18:27:15,2016-01-09 18:31:00,1,-73.95475006103516,40.782501220703125,-73.9556884765625,40.77642822265625,N,225,3.75,18,Saturday,0.6794667022373749
id2106792,2,2016-04-28 08:44:29,2016-04-28 09:01:37,5,-73.9943618774414,40.740909576416016,-73.98959350585938,40.76762008666992,N,1028,17.133333333333333,8,Thursday,2.995226419694013
id0184282,2,2016-03-18 10:36:47,2016-03-18 10:36:51,1,-73.77632904052734,40.645538330078125,-73.77632904052734,40.645538330078125,N,4,0.06666666666666667,10,Friday,0.0
id3090596,2,2016-01-21 00:34:35,2016-01-21 00:40:03,1,-73.9822006225586,40.731979370117195,-73.99758148193358,40.744983673095696,N,328,5.466666666666667,0,Thursday,1.9404877335763846
id3521365,1,2016-04-13 22:21:11,2016-04-13 22:40:59,1,-73.97814178466798,40.75831985473633,-73.94962310791014,40.7723045349121,N,1188,19.8,22,Wednesday,2.859440602474933
id1241915,2,2016-02-14 00:56:25,2016-02-14 01:20:22,5,-74.00076293945312,40.72969818115234,-73.94937133789062,40.72434997558594,N,1437,23.95,0,Sunday,4.3684870571430325
id1244023,1,2016-06-18 23:05:05,2016-06-18 23:09:35,2,-73.99919128417967,40.72507858276367,-74.00139617919923,40.73070907592773,N,270,4.5,23,Saturday,0.6526591022337993
id0735218,2,2016-04-03 11:49:45,2016-04-03 11:57:48,3,-74.001708984375,40.750919342041016,-73.98665618896483,40.75822830200195,N,483,8.05,11,Sunday,1.505087618429129
id2613855,2,2016-04-17 02:46:28,2016-04-17 02:55:39,3,-73.94214630126953,40.71185302734375,-73.92900085449219,40.69330978393555,N,551,9.183333333333334,2,Sunday,2.3393502451044808
id2515064,2,2016-03-09 21:12:16,2016-03-09 21:23:52,1,-73.967041015625,40.79367065429688,-73.9473876953125,40.796581268310554,N,696,11.6,21,Wednesday,1.6847211560565978
id3922518,2,2016-04-16 19:46:44,2016-04-16 20:11:27,1,-74.00895690917967,40.71755599975586,-73.97875213623048,40.724735260009766,N,1483,24.716666666666665,19,Saturday,2.6660432885776766
id2004184,2,2016-06-06 10:36:01,2016-06-06 10:55:33,1,-73.99040222167967,40.75637435913086,-73.99561309814453,40.73335647583008,N,1172,19.533333333333335,10,Monday,2.5952144965041626
id3863264,2,2016-04-24 00:20:53,2016-04-24 00:33:18,4,-73.96880340576173,40.7546272277832,-73.9789810180664,40.78519058227539,N,745,12.416666666666666,0,Sunday,3.5026985844849237
id1648718,1,2016-06-09 12:13:20,2016-06-09 12:31:18,1,-73.99234771728516,40.74300003051758,-73.98074340820312,40.759525299072266,N,1078,17.966666666666665,12,Thursday,2.0800399970647008
id0305820,2,2016-03-21 00:38:05,2016-03-21 01:11:01,5,-73.77682495117188,40.645214080810554,-73.9081802368164,40.882858276367195,N,1976,32.93333333333333,0,Monday,28.62907486453423
id2470281,2,2016-04-19 18:05:48,2016-04-19 18:19:41,1,-73.96058654785155,40.7755241394043,-73.96590423583984,40.795555114746094,N,833,13.883333333333333,18,Tuesday,2.2704668884371677
id1970708,1,2016-01-14 15:41:12,2016-01-14 15:50:57,1,-73.94961547851561,40.77263259887695,-73.97086334228516,40.75573348999024,N,585,9.75,15,Thursday,2.593220850878338
id0528935,2,2016-01-22 23:35:21,2016-01-22 23:46:25,2,-73.98101806640625,40.74462127685546,-74.005126953125,40.7174186706543,N,664,11.066666666666666,23,Friday,3.6413575876051048
id0389322,2,2016-03-01 17:54:07,2016-03-01 18:26:03,1,-73.99533081054686,40.71746063232422,-73.98162078857422,40.768463134765625,N,1916,31.933333333333334,17,Tuesday,5.784008135572047
id3888766,1,2016-01-27 16:06:11,2016-01-27 17:00:21,1,-73.78338623046875,40.64870071411133,-73.9844970703125,40.74545669555664,N,3250,54.166666666666664,16,Wednesday,20.067403942719338
id1712770,2,2016-06-09 10:14:47,2016-06-09 10:18:46,1,-73.94864654541014,40.7892951965332,-73.95516967773438,40.780078887939446,N,239,3.9833333333333334,10,Thursday,1.1619629434232697
id2650788,2,2016-05-15 01:49:47,2016-05-15 02:05:07,5,-73.98087310791014,40.729740142822266,-73.98925018310547,40.71836853027344,N,920,15.333333333333334,1,Sunday,1.4472696221937418
id1308852,2,2016-01-16 15:35:11,2016-01-16 15:47:23,1,-73.96937561035155,40.76388168334961,-73.98584747314453,40.73515319824219,N,732,12.2,15,Saturday,3.480613876049291
id3413018,2,2016-04-15 03:17:02,2016-04-15 03:26:29,1,-74.00582122802734,40.74018096923828,-73.9919662475586,40.72183990478516,N,567,9.45,3,Friday,2.348461965874421
id3006195,1,2016-03-12 13:52:25,2016-03-12 13:58:38,1,-73.99047088623048,40.746212005615234,-74.00428009033203,40.734710693359375,N,373,6.216666666666667,13,Saturday,1.7278144576425636
id3391371,2,2016-06-10 00:14:39,2016-06-10 00:23:51,1,-74.00431060791014,40.74232864379882,-73.98023223876953,40.74440002441406,N,552,9.2,0,Friday,2.040253831305347
id3404266,1,2016-01-20 20:20:37,2016-01-20 20:31:02,2,-73.97588348388672,40.75159454345703,-73.98342132568358,40.72998428344727,N,625,10.416666666666666,20,Wednesday,2.483891383561855
id1560982,1,2016-05-07 19:21:17,2016-05-07 19:30:46,1,-73.98693084716798,40.74049758911133,-73.99081420898438,40.7347068786621,N,569,9.483333333333333,19,Saturday,0.7218029419153501
id0796401,2,2016-03-14 06:49:16,2016-03-14 06:55:57,1,-73.98650360107422,40.73430252075195,-74.00450897216798,40.72411346435546,N,401,6.683333333333334,6,Monday,1.8923576676634957
id2682268,2,2016-06-27 17:01:55,2016-06-27 18:21:02,1,-73.78019714355469,40.64566040039063,-74.01445770263672,40.70870971679688,N,4747,79.11666666666666,17,Monday,20.949043474338144
id3001837,2,2016-05-04 11:16:39,2016-05-04 11:59:34,5,-73.87093353271484,40.77378845214844,-73.96620178222656,40.587940216064446,N,2575,42.916666666666664,11,Wednesday,22.158013977061113
id1539038,2,2016-02-24 21:41:20,2016-02-24 21:57:51,1,-73.99048614501953,40.73064041137695,-73.96288299560547,40.76736831665039,N,991,16.516666666666666,21,Wednesday,4.696570496847546
id3073728,1,2016-04-16 09:11:14,2016-04-16 09:21:40,1,-73.97365570068358,40.78963470458984,-73.94212341308595,40.78680419921875,N,626,10.433333333333334,9,Saturday,2.6715842354151325
id2863934,1,2016-04-13 23:37:37,2016-04-13 23:46:14,1,-74.0101089477539,40.720970153808594,-74.00999450683594,40.70642852783203,N,517,8.616666666666667,23,Wednesday,1.6159685870039222
id0651487,2,2016-03-06 19:25:11,2016-03-06 19:34:01,2,-73.99474334716798,40.71857070922852,-74.00929260253906,40.706241607666016,N,530,8.833333333333334,19,Sunday,1.8382012538391348
id1371999,1,2016-06-05 19:09:37,2016-06-05 19:34:45,2,-73.9927978515625,40.743549346923835,-73.88198852539062,40.73551940917969,N,1508,25.133333333333333,19,Sunday,9.372469314186537
id0984539,1,2016-02-09 13:32:30,2016-02-09 13:42:46,1,-73.96439361572266,40.75633239746094,-73.95687103271484,40.766563415527344,N,616,10.266666666666667,13,Tuesday,1.3013476131333515
id3109507,2,2016-05-17 23:30:15,2016-05-17 23:39:10,1,-73.98988342285155,40.757030487060554,-73.98289489746092,40.74288177490234,N,535,8.916666666666666,23,Tuesday,1.6787444872045736
id2572930,2,2016-04-21 12:54:48,2016-04-21 13:21:49,2,-73.971435546875,40.76668548583984,-73.99095153808595,40.755683898925774,N,1621,27.016666666666666,12,Thursday,2.0476794824123745
id1937442,2,2016-01-19 18:29:10,2016-01-19 18:32:25,1,-73.98699951171875,40.770809173583984,-73.98200225830078,40.77825164794922,N,195,3.25,18,Tuesday,0.9278228887566364
id0342218,2,2016-03-15 20:31:48,2016-03-15 20:54:34,1,-74.00382232666014,40.7474021911621,-73.95353698730467,40.77975082397461,N,1366,22.766666666666666,20,Tuesday,5.55294930003263
id1369292,2,2016-01-18 14:12:29,2016-01-18 14:33:48,6,-74.00833129882812,40.74676132202149,-74.00833129882812,40.74676132202149,N,1279,21.316666666666666,14,Monday,0.0
id0873814,2,2016-02-08 09:24:59,2016-02-08 10:20:42,2,-73.98223114013672,40.77508163452149,-73.77857208251953,40.646839141845696,N,3343,55.71666666666667,9,Monday,22.30209166528816
id3096927,2,2016-06-22 13:27:23,2016-06-22 14:00:13,1,-74.00508880615233,40.72053909301758,-73.99288177490233,40.75873947143555,N,1970,32.833333333333336,13,Wednesday,4.367675029807762
id0699671,1,2016-06-24 12:38:48,2016-06-24 12:47:26,1,-73.98397827148438,40.75492477416992,-73.97562408447266,40.75212860107422,N,518,8.633333333333333,12,Friday,0.7688424114512716
id3392343,2,2016-02-04 10:50:00,2016-02-04 10:57:41,1,-74.00121307373048,40.746395111083984,-73.99658966064453,40.74055862426758,N,461,7.683333333333334,10,Thursday,0.7564245144565388
id0899968,2,2016-01-18 17:24:05,2016-01-18 18:21:50,4,-73.9908676147461,40.749778747558594,-73.85427856445312,40.81888961791992,N,3465,57.75,17,Monday,13.822615433952603
id0275806,1,2016-03-12 18:36:10,2016-03-12 18:44:42,1,-73.96917724609375,40.76828002929688,-73.97313690185547,40.75396728515625,N,512,8.533333333333333,18,Saturday,1.625049728146557
id2015085,2,2016-04-02 19:31:14,2016-04-02 19:55:49,2,-73.99909210205078,40.72664642333984,-73.99189758300781,40.74424743652344,N,1475,24.583333333333332,19,Saturday,2.047582692515206
id3421618,2,2016-05-19 12:27:08,2016-05-19 12:42:55,3,-73.97921752929686,40.762252807617195,-73.95977783203125,40.781295776367195,N,947,15.783333333333333,12,Thursday,2.674798434132799
id1495172,1,2016-01-28 23:33:47,2016-01-28 23:46:52,1,-73.9710922241211,40.7556266784668,-73.99615478515625,40.732471466064446,N,785,13.083333333333334,23,Thursday,3.3276660731396417
id0301827,2,2016-04-03 18:04:01,2016-04-03 18:21:39,1,-73.87301635742188,40.77410125732422,-73.93975830078125,40.7490348815918,N,1058,17.633333333333333,18,Sunday,6.270336791279646
id0169814,1,2016-04-23 18:28:21,2016-04-23 18:33:03,1,-73.97835540771484,40.75736618041992,-73.97516632080078,40.75255584716797,N,282,4.7,18,Saturday,0.5981711568375594
id2461541,2,2016-04-08 20:56:56,2016-04-08 21:21:38,1,-74.00450897216798,40.70703887939453,-73.97267913818358,40.79333114624024,N,1482,24.7,20,Friday,9.956584799396227
id0900956,2,2016-05-14 09:16:16,2016-05-14 09:24:14,1,-73.9867172241211,40.75579833984375,-74.00060272216798,40.757911682128906,N,478,7.966666666666667,9,Saturday,1.1921828102228587
id0990925,1,2016-03-09 18:27:57,2016-03-09 18:54:21,2,-73.97042846679686,40.76404571533203,-73.995361328125,40.73365020751953,N,1584,26.4,18,Wednesday,3.9767666286696564
id2718746,2,2016-01-02 10:57:30,2016-01-02 11:06:06,4,-73.95246124267578,40.77220916748047,-73.97972106933594,40.73492813110352,N,516,8.6,10,Saturday,4.735934579237561
id1107770,1,2016-05-08 18:55:54,2016-05-08 19:56:10,1,-73.7884521484375,40.64151382446289,-73.96277618408203,40.68326187133789,N,3616,60.266666666666666,18,Sunday,15.409633221542128
id0401019,2,2016-04-15 02:44:37,2016-04-15 02:56:13,1,-74.00539398193358,40.73968124389648,-74.00888824462889,40.70545196533203,N,696,11.6,2,Friday,3.8150994438067696
id2125293,2,2016-04-15 21:33:44,2016-04-15 21:46:58,2,-73.9777603149414,40.786888122558594,-73.96714782714845,40.8037109375,N,794,13.233333333333333,21,Friday,2.071686219370336
id3627880,2,2016-05-11 07:00:26,2016-05-11 07:09:11,1,-73.99285125732422,40.73015975952149,-73.97084045410156,40.75569915771485,N,525,8.75,7,Wednesday,3.389521295126714
id1206142,1,2016-03-11 15:13:12,2016-03-11 15:24:53,1,-73.98117828369139,40.74113845825195,-73.9640121459961,40.75686264038086,N,701,11.683333333333334,15,Friday,2.267527175757964
id1309703,1,2016-02-16 23:42:16,2016-02-17 00:12:25,1,-73.99958801269531,40.7265625,-73.94947814941406,40.82186508178711,N,1809,30.15,23,Tuesday,11.399186405274284
id3187256,2,2016-06-23 19:47:58,2016-06-23 20:12:02,5,-73.99250030517578,40.74322128295898,-73.96388244628906,40.80267333984375,N,1444,24.066666666666666,19,Thursday,7.031893254433488
id3561583,1,2016-05-05 21:08:47,2016-05-05 21:15:54,2,-73.9913558959961,40.729957580566406,-73.98278045654298,40.73961639404297,N,427,7.116666666666666,21,Thursday,1.2936217836371715
id2697424,2,2016-01-01 22:26:37,2016-01-01 22:37:55,2,-73.99710845947266,40.72222900390625,-73.97573852539062,40.74908065795898,N,678,11.3,22,Friday,3.4844621915522342
id3037232,1,2016-06-08 09:43:52,2016-06-08 09:57:37,1,-73.9822998046875,40.76699066162109,-73.9727783203125,40.75872039794922,N,825,13.75,9,Wednesday,1.2193750988991456
id3642691,2,2016-04-02 19:39:44,2016-04-02 19:58:42,1,-73.99494171142578,40.721435546875,-73.98384094238281,40.73804473876953,N,1138,18.966666666666665,19,Saturday,2.0689244358891545
id3050622,2,2016-04-17 20:47:09,2016-04-17 20:51:46,1,-73.96334838867188,40.762020111083984,-73.9777603149414,40.745708465576165,N,277,4.616666666666666,20,Sunday,2.1811626565369706
id3329146,2,2016-05-31 07:31:07,2016-05-31 07:33:48,1,-73.9698486328125,40.76565933227539,-73.96322631835938,40.77490997314453,N,161,2.683333333333333,7,Tuesday,1.169338361534267
id3047632,2,2016-06-17 08:23:34,2016-06-17 08:35:28,1,-73.99000549316406,40.734539031982415,-73.97802734375,40.754024505615234,N,714,11.9,8,Friday,2.3886456996273586
id0329242,2,2016-04-24 07:27:36,2016-04-24 07:34:56,5,-73.97872161865233,40.76221084594727,-73.9710922241211,40.751258850097656,N,440,7.333333333333333,7,Sunday,1.3760910291515234
id0155167,2,2016-02-25 11:33:18,2016-02-25 11:41:37,6,-74.00907135009764,40.71366882324219,-74.00503540039062,40.723392486572266,N,499,8.316666666666666,11,Thursday,1.1327500528774233
id2152980,1,2016-01-25 07:57:25,2016-01-25 08:52:38,1,-73.97135162353516,40.79550552368164,-73.95221710205078,40.76896286010742,N,3313,55.21666666666667,7,Monday,3.360378083820763
id1918609,1,2016-02-03 17:35:42,2016-02-03 17:59:31,1,-73.98566436767578,40.763626098632805,-73.97193145751953,40.75510787963867,N,1429,23.816666666666666,17,Wednesday,1.4940599691141414
id1224530,1,2016-02-03 17:13:09,2016-02-03 17:43:08,1,-73.96982574462889,40.76115417480469,-74.00601959228516,40.71091842651367,N,1799,29.983333333333334,17,Wednesday,6.360161245310714
id3813880,2,2016-02-12 09:10:54,2016-02-12 09:11:02,1,-73.99822998046875,40.726089477539055,-73.99822998046875,40.726089477539055,N,8,0.13333333333333333,9,Friday,0.0
id2148016,1,2016-06-03 14:41:04,2016-06-03 15:07:15,1,-73.95486450195312,40.765483856201165,-73.90471649169923,40.73991775512695,N,1571,26.183333333333334,14,Friday,5.088482989772126
id3401367,2,2016-06-11 19:46:15,2016-06-11 19:59:59,1,-73.95496368408203,40.688758850097656,-73.9918212890625,40.69091033935546,N,824,13.733333333333333,19,Saturday,3.11483383142267
id3553730,1,2016-01-06 12:32:10,2016-01-06 12:45:09,1,-73.97575378417967,40.748977661132805,-73.97016906738281,40.761985778808594,N,779,12.983333333333333,12,Wednesday,1.5200507029926804
id0591064,2,2016-05-09 21:19:38,2016-05-09 21:23:39,1,-73.99861145019531,40.72966384887695,-73.99472045898438,40.724754333496094,N,241,4.016666666666667,21,Monday,0.6364094278272356
id1640974,1,2016-01-17 14:57:05,2016-01-17 15:22:19,1,-73.97795867919923,40.786670684814446,-74.0148696899414,40.715667724609375,N,1514,25.233333333333334,14,Sunday,8.480013643665625
id0664044,1,2016-04-17 15:36:15,2016-04-17 15:41:23,1,-73.9909896850586,40.734966278076165,-73.99575805664062,40.73065185546875,N,308,5.133333333333334,15,Sunday,0.6253695617689742
id0962136,2,2016-06-12 13:14:37,2016-06-12 13:40:43,2,-74.0022201538086,40.72955322265625,-73.97809600830078,40.75126647949219,N,1566,26.1,13,Sunday,3.1539955817147853
id0338081,2,2016-02-26 10:15:36,2016-02-26 10:39:36,1,-73.98011016845702,40.75232696533203,-74.00929260253906,40.706100463867195,N,1440,24.0,10,Friday,5.694487620017348
id2110482,2,2016-05-01 19:48:19,2016-05-01 20:06:08,1,-73.98342132568358,40.75579833984375,-74.00375366210938,40.74198532104492,N,1069,17.816666666666666,19,Sunday,2.299140295983502
id0322875,2,2016-02-18 17:28:45,2016-02-18 18:22:03,1,-73.78223419189453,40.64505386352539,-73.9822006225586,40.748359680175774,N,3198,53.3,17,Thursday,20.386938315539275
id3200344,1,2016-05-14 23:48:09,2016-05-14 23:58:37,1,-73.98129272460938,40.76573944091797,-73.99050903320312,40.75656127929688,N,628,10.466666666666667,23,Saturday,1.2814126104832777
